CMTE_ID,CAND_NAME,CAND_PTY_AFFILIATION,CMTE_NM,CMTE_PTY_AFFILIATION,NAME,CITY,STATE,ZIP_CODE,TRANSACTION_AMT,TRANSACTION_DT,PURPOSE,CATEGORY_DESC,ENTITY_TP
C00540732,"SCHATZ, BRIAN",DEM,SCHATZ FOR SENATE,DEM,USPS,HONOLULU,HI,968139998,5.75,2015-03-13,POSTAGE,,
C00544411,,,CATALYST PAC,,THE COMPLIANCE CONSULTING COMPANY OF VIRGINIA,MCLEAN,VA,22101,250,2015-06-01,COMPLIANCE CONSULTING,,ORG
C00253187,"PETERSON, COLLIN CLARK",DEM,PETERSON FOR CONGRESS,DFL,ACQUA AL 2,WASHINGTON,DC,200034311,665.6,2015-03-05,EVENT FOOD AND ROOM,,ORG
C00491357,"DAINES, STEVEN",REP,STEVE DAINES FOR MONTANA,REP,"GRAF, EUGENE IV",BOZEMAN,MT,597190906,542.54,2015-01-24,IN-KIND:FUNDRAISING CATERING,,IND
C00484683,"STUTZMAN, MARLIN A",REP,STUTZMAN FOR SENATE,REP,"STANSFIELD, AMY",FISHERS,IN,46207,143.4,2015-03-30,MILEAGE REIMBURSEMENT,,IND
C00371203,"CARTER, JOHN R. REP.",REP,JOHN CARTER FOR CONGRESS,REP,CARD SERVICE CENTER - INDEPENDENT BANK,TULSA,OK,741366373,303.26,2015-05-18,CC PREPAYMENT,,ORG
C00331389,"CAPPS, LOIS G",DEM,FRIENDS OF LOIS CAPPS,DEM,VERIZON CA,INGLEWOOD,CA,90313,155.24,2015-04-13,UTILITIES,,ORG
C00506832,"VEASEY, MARC ALLISON MR.",DEM,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,BEADS BY THE DOZEN,NEW ORLEANS,LA,70123,512.06,2015-01-13,BEADS FOR PARADE,Campaign Event Expenses,ORG
C00010603,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,DEM,TAMPA BAY TIMES,SAINT PETERSBURG,FL,33701,8.98,2015-02-23,PUBLICATIONS & SUBSCRIPTIONS,,ORG
C00482281,"NUGENT, RICHARD B",REP,FRIENDS OF RICH NUGENT,REP,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,84,2015-03-04,CAB FARES,Travel Expenses,ORG
C00199273,"MIKULSKI, BARBARA",DEM,MIKULSKI FOR SENATE COMMITTEE,DEM,KENT COUNTY CHAMBER OF COMMERCE,CHESTERTOWN,MD,21620,13,2015-04-15,TICKET,,
C00492785,"CRUZ, RAFAEL EDWARD TED",REP,TED CRUZ FOR SENATE,REP,RADISSON HOTELS & RESORTS,OMAHA,NE,68164,292.12,2015-05-01,TRAVEL,,
C00459354,"SCHILLING, ROBERT T.",REP,BOBBY SCHILLING FOR CONGRESS,REP,TEXAS ROADHOUSE,DAVENPORT,IA,52807,1078,2015-01-01,FOOD FOR FUNDRAISER,Solicitation and Fundraising Expenses,ORG
C00106435,,,BUILDING OWNERS AND MANAGERS ASSOICATION INTERNATIONAL POLITICAL ACTION COMMITTEE,,SUNTRUST BANK,ORLANDO,FL,328622227,45.71,2015-02-10,OTHER FEDERAL OPERATING EXPENDITURES,Administrative/Salary/Overhead Expenses,ORG
C00010603,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,DEM,"GHOLAR, ASHANTI",ALEXANDRIA,VA,22312,2206.21,2015-06-15,SALARIES,,IND
C00567685,,,USA FIRST PAC,,CHARLIE PALMER STEAK,WASHINGTON,DC,20001,556.4,2015-03-22,FOOD/BEVERAGES,,ORG
C00074450,,,REPUBLICAN PARTY OF WISCONSIN,REP,LOMONA LLC,MADISON,WI,53719,2068.42,2015-01-19,OFFICE RENT,,ORG
C00237198,"BOEHNER, JOHN A.",REP,FRIENDS OF JOHN BOEHNER,REP,O'CHARLEY'S,NASHVILLE,TN,37204,446.65,2015-01-15,FOOD/BEVERAGE,,ORG
C00384016,"NEUGEBAUER, RANDY HONORABLE",REP,NEUGEBAUER CONGRESSIONAL COMMITTEE,REP,OFFICE DEPOT #196,LUBBOCK,TX,794134528,251.06,2015-06-26,"BUBBLE MAILERS, LABELS, PAPER, FILE FOLDERS",,ORG
C00509729,"MASSIE, THOMAS H.",REP,THOMAS MASSIE FOR CONGRESS,REP,PAYCOR INC.,CINCINNATI,OH,452031734,43.5,2015-05-15,PAYROLL SERVICE,Administrative/Salary/Overhead Expenses,ORG
C00460147,,,DEMOCRATIC NATIONAL COMMITTEE - TRAVEL OFFSET ACCOUNT,DEM,"DE PARRIE, EILEEN M.",ALEXANDRIA,VA,22304,750,2015-01-08,ADVANCE LOGISTICS SERVICES,,IND
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,"KUREK, MELISSA",WASHINGTON,DC,20002,72,2015-03-02,PER DIEM,,IND
C00460147,,,DEMOCRATIC NATIONAL COMMITTEE - TRAVEL OFFSET ACCOUNT,DEM,HERTZ RENT A CAR,ASTORIA,NY,11105,201.73,2015-06-17,CAR RENTAL,,ORG
C00541011,"MCCARTHY, KEVIN",REP,MCCARTHY VICTORY FUND,,RBI SYSTEMS,MONROVIA,CA,91016,3064,2015-06-03,PRINTING,Administrative/Salary/Overhead Expenses,ORG
C00279901,"FEINGOLD, RUSSELL DANA",DEM,PROGRESSIVES UNITED POLITICAL ACTION COMMITTEE,DEM,"ORTON, JOSHUA M",MADISON,WI,537172902,2558.1,2015-03-12,PAYROLL,,IND
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,AMAZON,SEATTLE,WA,98108,22.68,2015-04-29,OFFICE EQUIPMENT,,ORG
C00338954,"CROWLEY, JOSEPH",DEM,CROWLEY FOR CONGRESS,DEM,A2LPI,WASHINGTON,DC,200034311,943.8,2015-04-29,FOOD/BEVERAGE,,ORG
C00451294,,,REPUBLICAN OPERATION TO SECURE AND KEEP A MAJORITY (ROSKAM PAC),,"PAYCHEX OF NEW YORK, LLC",ST. PETERSBURG,FL,33716,30.01,2015-04-01,PAYROLL TAXES,,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"LOCKWOOD, ROBERT",WASHINGTON,DC,20003,2260.64,2015-05-15,PAYROLL,,IND
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"OMEGNA, MICHAEL P",WASHINGTON,DC,20003,2077.32,2015-05-29,PAYROLL,,IND
C00577353,"BARRAGAN, NANETTE",DEM,BARRAGAN FOR CONGRESS,DEM,"BARRAG?N, NANETTE",SAN PEDRO,CA,907315324,81.25,2015-06-19,LODGING,,CAN
C00507939,,,JUSTICE PARTY,,"MASON, WALTER",WEST JORDAN,UT,84081,149,2015-05-22,REIMBURSEMENT FOR INTERNET EXPENSES,,IND
C00543587,"TILGHMAN, WILLIAM F",DEM,FRIENDS OF BILL TILGHMAN,DEM,BANK OF AMERICA,WILMINGTON,DE,19850,15,2015-02-02,BANK FEE,Administrative/Salary/Overhead Expenses,ORG
C00458976,"SEWELL, TERRI A.",DEM,TERRI SEWELL FOR CONGRESS,DEM,HOTELS.COM,DALLAS,TX,75240,254.8,2015-03-27,HOTEL,Travel Expenses,ORG
C00547349,,,NEXTGEN CLIMATE ACTION COMMITTEE,,HILLTOP PUBLIC SOLUTIONS,WASHINGTON,DC,200075109,18707.54,2015-05-19,"STRATEGIC CONSULTING SERVICES, TRAVEL & OFFICE SUPPLIES",,ORG
C00488304,,,AMERICAN LEGACY POLITICAL ACTION COMMITTEE,,TMA DIRECT,RESTON,VA,20191,647.71,2015-03-13,ADMINISTRATIVE SUPPORT,,ORG
C00502294,"SWALWELL, ERIC MICHAEL",DEM,SWALWELL FOR CONGRESS,DEM,GRAND HYATT NEW YORK,NEW YORK,NY,10017,22.59,2015-04-20,TRAVEL EXPENSES,,ORG
C00433730,"JENKINS, LYNN",REP,LYNN JENKINS FOR CONGRESS,REP,FIOLA,WASHINGTON,DC,200042601,866.45,2015-04-14,FOOD AND BEVERAGE,Solicitation and Fundraising Expenses,ORG
C00437913,"OLSON, PETER G.",REP,OLSON FOR CONGRESS COMMITTEE,REP,"NELSON, TYLER MR.",SPRINGFIELD,VA,221531008,1821.62,2015-05-04,GENERAL CAMPAIGN CONSULTING 5/2015,,IND
C00014498,,,REPUBLICAN PARTY OF IOWA,REP,"DEWITT, KOLBY R.",SIOUX CITY,IA,511061636,29.8,2015-02-24,MILEAGE,Administrative/Salary/Overhead Expenses,IND
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"GARCIA, ALEJANDRO",WASHINGTON,DC,20003,87,2015-06-17,PHONE SERVICES,,IND
C00035618,,,VERMONT REPUBLICAN FEDERAL ELECTIONS COMMITTEE,REP,USPS,MONTPELIER,VT,05601,98,2015-06-01,POSTAGE,,ORG
C00419630,"YARMUTH, JOHN A MR",DEM,YARMUTH FOR CONGRESS,DEM,LG&E,LOUISVILLE,KY,40232,139.16,2015-02-10,UTILITIES,,ORG
C00042366,,,DSCC,DEM,"FELDMAN, ALEXA J",WASHINGTON,DC,20002,2228.63,2015-03-13,SALARY,,IND
C00547893,"STEFANIK, ELISE M.",REP,ELISE FOR CONGRESS,REP,SAVORY DOWNTOWN,WATERTOWN,NY,13601,702.63,2015-01-14,FACILITY RENTAL/CATERING,,ORG
C00227744,,,ERNST & YOUNG POLITICAL ACTION COMMITTEE,,VOCUS,LANHAM,MD,20706,1225,2015-05-07,CUSTOM DEVEOPMENT WORK FOR EY PACWEB SITE,Solicitation and Fundraising Expenses,ORG
C00277541,,,FAIRFAX COUNTY DEMOCRATIC COMMITTEE,DEM,"OH, JENNIFER JEANINE",VIENNA,VA,221816140,58.3,2015-06-23,PARTY FUNDRAISER PAPER GOODS & BUFFET SUPPLIES,Solicitation and Fundraising Expenses,IND
C00038505,,,NORTH CAROLINA REPUBLICAN PARTY,REP,BANK OF AMERICA,CHARLOTTE,NC,282011091,59.75,2015-06-15,SERVICE CHARGE,,ORG
C00456335,,,PHYSICIANS MUTUAL PAC,,US AIRWAYS,PHOENIX,AZ,85034,552.6,2015-04-02,TRAVEL EXPENSES,,
C00224717,,,PHILIP A. HART DEMOCRATIC CLUB,DEM,"PICKELL, PATICIA",SHELBY TWP,MI,48317,75,2015-03-10,BINGO PRIZE,,IND
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"ROBINSON, SARAH K",WASHINGTON,DC,20003,1734.87,2015-03-13,PAYROLL,,IND
C00504019,"ALLEN, RICHARD W",REP,RICK W. ALLEN FOR CONGRESS,REP,GAS SOUTH,ATLANTA,GA,303530552,102.41,2015-03-11,UTILITIES,,ORG
C00409458,,,CONSERVATIVE OPPORTUNITIES FOR A NEW AMERICA PAC,,"BAIN, WILLIAM MR.",MIDLAND,TX,797013414,10270.59,2015-06-15,LODGING,Solicitation and Fundraising Expenses,IND
C00574624,"CRUZ, RAFAEL EDWARD ""TED""""""",REP,CRUZ FOR PRESIDENT,,TRANSFIRST LLC,HAUPPAGE,NY,11788,0.31,2015-04-11,CREDIT CARD MERCHANT FEES,,ORG
C00545467,"HURD, WILLIAM",REP,HURD FOR CONGRESS,REP,EXXONMOBIL,IRVING,TX,95039,47.19,2015-05-13,CREDIT CARD PAYMENT 5/13: TRAVEL: FUEL,,ORG
C00536540,,,JOBS GROWTH AND FREEDOM FUND,,"TELLER, PAUL",CHEVY CHASE,MD,20815,125,2015-02-04,POLITICAL STRATEGY CONSULTING,,IND
C00575449,"PAUL, RAND",REP,"RAND PAUL FOR PRESIDENT, INC.",REP,INSPERITY,FULTON,MD,207592523,3129.13,2015-05-21,PAYROLL SERVICE FEES,,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"KINCAID, ADAM P",WASHINGTON,DC,20003,3189.81,2015-02-27,PAYROLL,,IND
C00354332,,,MACOMB COUNTY DEMOCRATIC COMMITTEE,DEM,"WELLY, KEN",CLINTON TOWNSHIP,MI,48035,75,2015-02-27,BINGO PRIZE,,IND
C00010603,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,DEM,"TELEFUND, INC.",DENVER,CO,802021605,6311.2,2015-04-10,TELEMARKETING,,ORG
C00554147,"SCHOLTE, SUZANNE",REP,SUZANNE SCHOLTE FOR CONGRESS,REP,CAMPAIGN SOLUTIONS,ALEXANDRIA,VA,22314,18.75,2015-01-09,CAMPAIGN ONLINE FUNDRAISING EXPENSE,Solicitation and Fundraising Expenses,ORG
C00571562,"VERNON, MONICA W",DEM,MONICA VERNON FOR CONGRESS,DEM,ACTBLUE,SOMERVILLE,MA,021443132,635.33,2015-03-30,CREDIT CARD PROCESSING FEES,,PAC
C00458463,"PORTMAN, ROB",REP,PORTMAN FOR SENATE COMMITTEE,,FEDERAL EXPRESS,MEMPHIS,TN,381011140,608.37,2015-04-06,SHIPPING,Administrative/Salary/Overhead Expenses,
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"PRIEBUS, REINCE",WASHINGTON,DC,20003,473.04,2015-05-20,TRAVEL EXPENSES,,IND
C00327395,,,SEARCHLIGHT LEADERSHIP FUND,,PERKINS COIE LLP,SEATTLE,WA,98101,5002.8,2015-01-12,LEGAL & COMPLIANCE SERVICES,,ORG
C00502179,"POCAN, MARK",DEM,MARK POCAN FOR CONGRESS,DEM,MEDIA TEMPLE HOSTING,CULVER CITY,CA,902322418,610,2015-01-14,SOFTWARE,,ORG
C00193433,,,EMILY'S LIST,,FIRST DATA MERCHANT SERVICES,HAGERSTOWN,MD,21741,6815.29,2015-05-04,CREDIT CARD SERVICE CHARGES,,ORG
C00338954,"CROWLEY, JOSEPH",DEM,CROWLEY FOR CONGRESS,DEM,RITE AID,WOODSIDE,NY,11377,11.7,2015-01-06,OFFICE SUPPLIES,,ORG
C00485102,,,WOLF PAC,,AUTHORIZE.NET,SAN FRANCISCO,CA,94128,628.82,2015-04-02,CREDIT CARD PROCESSING FEES,,ORG
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,TEAISM PENN QUARTER,WASHINGTON,DC,20004,11.73,2015-02-23,TRAVEL,Travel Expenses,ORG
C00271338,,,AMERIPAC: THE FUND FOR A GREATER AMERICA,,VERIZON WIRELESS,LEHIGH VALLEY,PA,180025505,184.12,2015-05-14,TELEPHONE,,ORG
C00577981,"HUCKABEE, MIKE",REP,"HUCKABEE FOR PRESIDENT, INC.",REP,COMCAST,LITTLE ROCK,AR,72205,380.73,2015-04-14,INTERNET/CABLE SERVICES,,ORG
C00495010,,,CONSERVATIVE CAMPAIGN COMMITTEE,,"GILL, RYAN J",SACRAMENTO,CA,958164032,500,2015-05-15,STRATEGIC CONSULTING,Administrative/Salary/Overhead Expenses,IND
C00456335,,,PHYSICIANS MUTUAL PAC,,US AIRWAYS,PHOENIX,AZ,85034,180.1,2015-04-23,TRAVEL EXPENSES,,
C00154625,"KAPTUR, MARCY C HON.",DEM,KAPTUR FOR CONGRESS,DEM,NGP SOFTWARE,WASHINGTON,DC,200055918,1665,2015-06-18,NGP SOFTWARE UPGRADE / CONTRACT,,ORG
C00562496,"LEIBHAM, JOE",REP,LEIBHAM FOR CONGRESS,REP,COMMUNITY BANK & TRUST,SHEBOYGAN,WI,530821409,1,2015-01-01,BANKING FEE,Administrative/Salary/Overhead Expenses,
C00508598,,,LIBERTY ACTION PAC,,LIBERTY COUNSEL,ORLANDO,FL,32854,21816.23,2015-01-22,EMAIL LIST RENTAL EXPENSE,,ORG
C00482307,"WOODALL, ROB REP.",REP,ROB WOODALL FOR CONGRESS,REP,FLYING BISCUIT,BROOKHAVEN,GA,303197211,34.46,2015-04-29,FUNDRAISER REFRESHMENTS,,ORG
C00475392,"COONS, CHRISTOPHER A",DEM,CHRIS COONS FOR DELAWARE,DEM,AMTRAK,WASHINGTON,DC,200024214,49,2015-04-15,TRAVEL,,
C00415331,"CLARKE, YVETTE D",DEM,CLARKE FOR CONGRESS,DEM,"ANGERHOLZER BROZ CONSULTING, LLCABC",WASHINGTON,DC,20003,44,2015-02-13,FUNDRAISING EXPENSES,Solicitation and Fundraising Expenses,ORG
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,AMERICAN EXPRESS,NEWARK,NJ,071011270,9,2015-05-21,PROCESSING FEE,,ORG
C00033134,,,COLORADO REPUBLICAN COMMITTEE,REP,"CUTTER, JOHN",GREENWOOD VILLAGE,CO,80111,1128.84,2015-04-29,PAYROLL,,IND
C00472704,"HERRERA BEUTLER, JAIME",REP,JAIME FOR CONGRESS,REP,USA EPAY,LOS ANGELES,CA,900103824,169.63,2015-05-04,CREDIT CARD PROCESSING FEES,Administrative/Salary/Overhead Expenses,ORG
C00238907,"REED, JOHN F",DEM,REED COMMITTEE; THE,DEM,SUREPAYROLL,GLENVIEW,IL,600257621,548.5,2015-04-07,PAYROLL SERVICES,,
C00540500,"BOOKER, CORY A",DEM,CORY BOOKER FOR SENATE,DEM,"MALTZMAN, SAMANTHA",NEW YORK,NY,101703099,2500,2015-06-01,FUNDRAISING SERVICES,,IND
C00540443,,,AMERICANS FOR RESPONSIBLE SOLUTIONS-PAC,,FIRST DATA,HAGERSTOWN,MD,21740,3208.42,2015-04-03,CREDIT CARD PROCESSING FEES,,ORG
C00005561,,,DEMOCRATIC EXECUTIVE COMMITTEE OF FLORIDA,DEM,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,021385106,19.46,2015-05-07,ACTBLUE SERVICE FEE 5/7/2015,,ORG
C00578757,"GRAHAM, LINDSEY O",REP,LINDSEY GRAHAM 2016,,"ABIKHALED, ALEXANDRIA",LEXINGTON,SC,29072,990.35,2015-06-19,PAYROLL,,IND
C00559393,"NEWHOUSE, DAN",REP,DAN NEWHOUSE FOR CONGRESS,REP,STRIPE,SAN FRANCISCO,CA,941102043,14.8,2015-06-01,CREDIT CARD FEES,Administrative/Salary/Overhead Expenses,ORG
C00470757,"TIPTON, SCOTT R.",REP,VOTETIPTON.COM,REP,US POSTAL SERVICE,DENVER,CO,802091540,3.01,2015-05-26,POSTAGE,Solicitation and Fundraising Expenses,ORG
C00466359,"RENACCI, JAMES B.",REP,JIM RENACCI FOR CONGRESS,REP,IMGE.,ALEXANDRIA,VA,22314,2590,2015-06-19,DIGITAL CONSULTING,Solicitation and Fundraising Expenses,ORG
C00555813,"RICE, KATHLEEN",DEM,KATHLEEN RICE FOR CONGRESS,DEM,DIAGEO PAC,NORWALK,CT,068511127,550.31,2015-01-06,EVENT CATERING & SPACE,,PAC
C00264101,"BECERRA, XAVIER",DEM,BECERRA FOR CONGRESS,DEM,AT&T,CAROL STREAM,IL,601975025,35,2015-06-15,INTERNET SERVICE,,ORG
C00283051,"MICA, JOHN L. MR.",REP,MICA FOR CONGRESS,REP,"PIRYX, INC",SAN FRANCISCO,CA,94105,22.5,2015-06-30,CREDIT CARD PROCESSING FEES,Solicitation and Fundraising Expenses,ORG
C00540500,"BOOKER, CORY A",DEM,CORY BOOKER FOR SENATE,DEM,ENTERPRISE RENT-A-CAR,NEWARK,NJ,07114,200.46,2015-01-12,TRAVEL,,
C00514919,,,KEEPING AMERICA COMPETITIVE,,HUSCH BLACKWELL LLP,WASHINGTON,DC,20006,330,2015-01-13,LEGAL FEES,,ORG
C00435974,"HARRIS, ANDREW P",REP,ANDY HARRIS FOR CONGRESS,REP,THE BREAKERS HOTEL,PALM BEACH,FL,334804023,235,2015-05-23,LODGING,Administrative/Salary/Overhead Expenses,ORG
C00309567,,,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,DEM,ELAN FINANCIAL SERVICES,ST. LOUIS,MO,631790408,2.62,2011-04-13,FINANCE CHARGE (SEE ELAN FINANCIAL SERVICES),,ORG
C00011114,,,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,UNK,AMERICAN EXPRESS,PHOENIX,AZ,850723852,0.73,2015-05-11,MERCHANT SERVICE CHARGES,Administrative/Salary/Overhead Expenses,ORG
C00512426,"MALONEY, SEAN PATRICK",DEM,SEAN PATRICK MALONEY FOR CONGRESS,DEM,AMTRAK,WASHINGTON,DC,20002,158,2015-01-08,TRAVEL,,ORG
C00466359,"RENACCI, JAMES B.",REP,JIM RENACCI FOR CONGRESS,REP,CORNERSTONE INNOVATIONS,MEDINA,OH,44256,1193.88,2015-03-27,PAYROLL,Administrative/Salary/Overhead Expenses,ORG
C00326264,"SANCHEZ, LORETTA",DEM,COMMITTEE TO RE-ELECT LORETTA SANCHEZ,DEM,"MACIAS, NORMA",EL MONTE,CA,917312101,1182.74,2015-02-27,SALARY,,IND
C00441295,"HARPER, GREGG",REP,GREGG HARPER FOR CONGRESS,REP,WINFREY & COMPANY,ALEXANDRIA,VA,223145402,2000,2015-01-02,CONSULTANT - FUNDRAISER,,ORG
C00431478,,,GIVING WILLINGLY EMPOWERING NATIONALLY (GWEN) PAC,,HOTELS.COM,DALLAS,TX,752312228,395.97,2015-06-29,LODGING,,ORG
C00431445,"OBAMA, BARACK",DEM,OBAMA FOR AMERICA,DEM,"HARGROVE, INC",LANHAM,MD,20706,10000,2015-06-18,"STAGING, SOUND, LIGHTING",,ORG
C00350785,"KIRK, MARK STEVEN",REP,KIRK FOR SENATE,REP,STRIPE,SAN FRANCISCO,CA,941102043,22.99,2015-05-08,CC TRANSACTION FEES,,
C00541011,"MCCARTHY, KEVIN",REP,MCCARTHY VICTORY FUND,,FEDERAL EXPRESS,MEMPHIS,TN,38116,38.22,2015-06-04,EXPRESS SHIPPING,Administrative/Salary/Overhead Expenses,ORG
C00459925,,,MURPHPAC,,UNITED AIRLINES,CHICAGO,IL,60666,400.5,2015-06-30,TRAVEL,,ORG
C00200865,"ROYCE, ED MR.",REP,ROYCE CAMPAIGN COMMITTEE,REP,UNITED AIRLINES,CHICAGO,IL,606660482,653.6,2015-06-27,AIR TRAVEL,Travel Expenses,ORG
C00347195,,,PRAIRIE POLITICAL ACTION COMMITTEE,,A T & T,KANSAS CITY,MO,641840001,347.25,2015-05-01,PHONE BILL,,ORG
C00472241,"FLORES, BILL",REP,BILL FLORES FOR CONGRESS,REP,DONATE.GOP,AUSTIN,TX,787011022,47.3,2015-02-13,CREDIT CARD FEES,,ORG
C00033134,,,COLORADO REPUBLICAN COMMITTEE,REP,"SIBAJA, PAULO",GREENWOOD VILLAGE,CO,80111,2077.82,2015-05-14,PAYROLL,,IND
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,ADP,ROSELAND,NJ,070681728,12603.11,2015-06-30,EMPLOYEE BENEFITS,,ORG
C00300707,,,ACCENTURE INC. POLITICAL ACTION COMMITTEE,,PAYPAL,SAN JOSE,CA,95131,33.6,2015-06-01,CREDIT CARD PROCESSING FEE,Administrative/Salary/Overhead Expenses,ORG
C00042366,,,DSCC,DEM,ESCGOV,MCLEAN,VA,22102,20042.95,2015-03-02,IT CONSULTING SERVICES,,
C00379735,"COLE, TOM",REP,COLE FOR CONGRESS,REP,CAPITAL GRILLE,WASHINGTON,DC,20004,1072.85,2015-01-28,FOOD AND BEVERAGE,Campaign Event Expenses,ORG
C00326363,"THOMPSON, MIKE MR.",DEM,MIKE THOMPSON FOR CONGRESS,DEM,"STEELE, JED TECUMSEH",KELSEYVILLE,CA,95451,150,2015-04-10,IN-KIND-SILENT AUCTION ITEM,,IND
C00512970,"KENNEDY, JOSEPH P III",DEM,JOE KENNEDY FOR CONGRESS,DEM,"KENNEDY III, JOSEPH P",BROOKLINE,MA,024466090,111.78,2015-03-23,TRAVEL REIMBURSEMENT,,ORG
C00346312,"SCHUMER, CHARLES E",DEM,FRIENDS OF SCHUMER,DEM,DELTA AIRLINES,ATLANTA,GA,30320,78.1,2015-03-02,TRAVEL,Travel Expenses,
C00573063,"LAWRENCE, MARY",DFL,MARY LAWRENCE FOR CONGRESS,DFL,PAYPAL,SAN JOSE,CA,951312021,992.95,2015-03-31,CREDIT CARD PROCESSING FEE,,ORG
C00460147,,,DEMOCRATIC NATIONAL COMMITTEE - TRAVEL OFFSET ACCOUNT,DEM,"REDMOND, COLBY",PACIFICA,CA,94044,2.5,2015-01-22,AIRLINE BAGGAGE FEES,,IND
C00574434,"RODKIN ROTERING, NANCY",DEM,NANCY ROTERING FOR CONGRESS,DEM,"FAY, ALYSSA",WESTERN SPRINGS,IL,605581821,664,2015-04-09,CONSULTANT - FUNDRAISING,,IND
C00510461,"AGUILAR, PETE",DEM,PETE AGUILAR FOR CONGRESS,DEM,PAYCHEX OF NEW YORK LLC,GLENDALE,CA,912033338,55.25,2015-02-02,PAYROLL - INVOICE,,ORG
C00458463,"PORTMAN, ROB",REP,PORTMAN FOR SENATE COMMITTEE,,US AIRWAYS,TEMPE,AZ,852812880,387.2,2015-01-20,AIRFARE,Administrative/Salary/Overhead Expenses,
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,SOUTHWEST AIRLINES,DALLAS,TX,752351908,414,2015-04-30,TRAVEL,,ORG
C00543892,"LOUDERMILK, BARRY",REP,LOUDERMILK FOR CONGRESS,REP,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,941051611,66.31,2015-01-06,TRAVEL EXPENSE,,ORG
C00499236,"HOLDING, GEORGE E MR.",REP,GEORGE HOLDING FOR CONGRESS INC.,REP,CM&CO LLC,RALEIGH,NC,27624,3519.28,2015-05-12,ACCOUNTING SERVICES,Administrative/Salary/Overhead Expenses,ORG
C00341396,,,MOVEON.ORG POLITICAL ACTION,,"SHEYMAN, ILLYA",BROOKLYN,NY,11238,3731.96,2015-03-13,PAYROLL,,IND
C00484683,"STUTZMAN, MARLIN A",REP,STUTZMAN FOR SENATE,REP,SUREPAYROLL,GLENVIEW,IL,60025,282.87,2015-02-02,EMPLOYER TAX,,ORG
C00474189,"KELLY, GEORGE J JR",REP,MIKE KELLY FOR CONGRESS,REP,PITTSBURGH INT'L AIRPORT PARKING,PITTSBURGH,PA,15231,216,2015-02-25,PARKING EXPENSE AT PITTSBURGH INTERNATIONAL AIRPORT,Administrative/Salary/Overhead Expenses,ORG
C00313684,"HOLT, RUSH D.",DEM,RUSH HOLT FOR CONGRESS,DEM,"NEXTIVA, INC",SCOTTSDALE,AZ,852502609,27.92,2015-04-03,TELEPHONE EXPENSE,,ORG
C00415331,"CLARKE, YVETTE D",DEM,CLARKE FOR CONGRESS,DEM,JEWISH POST,NEW YORK,NY,10016,325,2015-05-20,ADVERTISING,Advertising Expenses,ORG
C00545814,"SCURRY-SMITH, GLOREATHA",REP,GLO FOR CONGRESS,REP,ROSEN SHINGLE CREEK HOTEL,ORLANDO,FL,32819,223.5,2014-08-23,HOTEL CHARGES-TRAVEL,,ORG
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,DELUSCIOUS COOKIES & MILK,LOS ANGELES,CA,90038,46.5,2015-05-11,GENERIC CMTE. EVENTS/MEETINGS,,ORG
C00200584,"UPTON, FREDERICK STEPHEN",REP,UPTON FOR ALL OF US,REP,ARISTOTLE,WASHINGTON,DC,20003,25,2015-02-24,EARMARK PROCESSING FEE,,ORG
C00466854,"FINCHER, STEVE MR.",REP,STEVE FINCHER FOR CONGRESS,REP,FEC FINANCIAL INC.,STERLING,VA,20165,1053.43,2015-03-02,PAYMENT:  SEE BELOW,Administrative/Salary/Overhead Expenses,ORG
C00354332,,,MACOMB COUNTY DEMOCRATIC COMMITTEE,DEM,"MOSELEY, KIRKANNE",CLINTON TOWNSHIP,MI,48038,334,2015-02-20,BINGO PRIZE,,IND
C00540443,,,AMERICANS FOR RESPONSIBLE SOLUTIONS-PAC,,UBER,SAN FRANCISCO,CA,94105,3.3,2015-02-19,TRAVEL/ACCOMMODATIONS/MEALS,,ORG
